recordid,address,house_number,street,zip_original,cb_original,site,species,diameter,status,wires,sidewalk_condition,support_structure,borough,x,y,longitude,latitude,cb_new,zip_new,censustract_2010,censusblock_2010,nta_2010,segmentid,spc_common,spc_latin,location
114986,1650 BEDFORD AV,1650,BEDFORD AV,11225,209,Side,PS,0,Planting Space,None,Good,None,Brooklyn,996276.2551,182032.1608,-73.95665,40.666305,309,11225,325,3000,BK63,29506,PLANTING SITE,PLANTING SITE,(40.666305 -73.95665)
485945,234 PRALL AV,234,PRALL AV,10312,503,Adjacent,ACPL,4,Excellent,Yes,Good,None,Staten Island,931741.852,131075.2244,-74.188876,40.526291,503,10312,198,4030,SI01,118227,MAPLE NORWAY,ACER PLATANOIDES,(40.526291 -74.188876)
180442,425 E 9 ST,425,E 9 ST,11218,212,Adjacent,PYCA,3,Unknown,None,Good,Stakes / Wires,Brooklyn,992659.834,171824.942,-73.969698,40.638292,312,11218,492,3000,BK41,27971,PEAR CALLERY,PYRUS CALLERYANA,(40.638292 -73.969698)
364716,138-015 FRANKLIN AV,138-015,FRANKLIN AV,11355,407,Adjacent,ACSA2,4,Good,Yes,Good,None,Queens,1,1,1,1,407,11355,853,3000,QN22,91297,MAPLE SUGAR,ACER SACCHARUM,(1 1)
8561,37 E 63 ST,37,E 63 ST,10065,108,Front,PLAC,12,Excellent,None,Good,None,Manhattan,992753.9377,218342.2836,-73.969301,40.765971,108,10065,122,2002,MN40,165494,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.765971 -73.969301)
247195,164-033 164 PL,164-033,164 PL,11432,408,Side,PLAC,20,Good,None,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
464391,163 PEMBROOK LA,163,PEMBROOK LA,10309,503,Front,PYCA,4,Poor,None,Good,None,Staten Island,923192.2577,134409.3447,-74.21966,40.535388,503,10309,226,3000,SI11,109660,PEAR CALLERY,PYRUS CALLERYANA,(40.535388 -74.21966)
480683,79 JANSEN ST,79,JANSEN ST,10312,503,Front,TICO,9,Good,None,Good,None,Staten Island,937697.8485,133515.3934,-74.167469,40.533022,503,10312,176,2001,SI01,3670,LINDEN LITTLE LEAF,TILIA CORDATA,(40.533022 -74.167469)
166390,36 MARCY AV,36,MARCY AV,11211,201,Front,QUPA,21,Good,None,Good,None,Brooklyn,996713.4881,199046.9066,-73.955042,40.713006,301,11211,519,3000,BK73,30993,OAK PIN,QUERCUS PALUSTRIS,(40.713006 -73.955042)
170703,76 LINDEN BLVD,76,LINDEN BLVD,11226,217,Side,PLAC,15,Good,None,Good,None,Brooklyn,996442.9352,176934.0699,-73.956058,40.652311,314,11226,79602,2001,BK60,112600,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.652311 -73.956058)
380623,86-069 WINCHESTER BLVD,86-069,WINCHESTER BLVD,11427,413,Front,PLAC,25,Good,Yes,Raised,None,Queens,1057414.042,205940.9638,-73.736012,40.731634,413,11427,1621,1006,QN43,257061,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.731634 -73.736012)
224491,102-009 39 AV,102-009,39 AV,11368,403,Adjacent,PS,0,Planting Space,None,Good,None,Queens,1021959.257,212709.0758,-73.8639,40.750433,403,11368,405,1001,QN26,83253,PLANTING SITE,PLANTING SITE,(40.750433 -73.8639)
36686,227 E 85 ST,227,E 85 ST,10028,108,Adjacent,GLTR,3,Good,None,Good,None,Manhattan,997025.2152,222683.415,-73.953873,40.777882,108,10028,14601,1000,MN32,37653,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.777882 -73.953873)
175423,124 Avenue X,124,Avenue X,11223,213,Side,UNKNOWN,30,Good,Yes,Good,None,Brooklyn,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES,(1 1)
478018,340 WOODVALE AV,340,WOODVALE AV,10309,503,Across,PYCA,2,Good,None,Good,None,Staten Island,926681.4101,127300.0301,-74.207047,40.515897,503,10309,198,2015,SI01,1007,PEAR CALLERY,PYRUS CALLERYANA,(40.515897 -74.207047)
482595,29 COOPER PL,29,COOPER PL,10309,503,Front,PLAC,14,Good,None,Good,None,Staten Island,930053.1838,127921.8437,-74.194925,40.517625,503,10309,198,4015,SI01,2573,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.517625 -74.194925)
22145,3817 BROADWAY,3817,BROADWAY,10032,112,Median,QURU,0,Unknown,None,Good,None,Manhattan,999739.5438,243579.9086,-73.944024,40.835232,112,10032,247,2000,MN36,39052,OAK NORTHERN RED,QUERCUS RUBRA,(40.835232 -73.944024)
244987,16-057 HANCOCK ST,16-057,HANCOCK ST,11385,405,Front,QUPA,10,Good,None,Good,None,Queens,1010398.065,193728.9103,-73.905701,40.698379,0,0,Unknown,Unknown,Unknown,0,OAK PIN,QUERCUS PALUSTRIS,(40.698379 -73.905701)
121578,2306 BEDFORD AV,2306,BEDFORD AV,11229,215,Side,FRPE,3,Good,None,Good,None,Brooklyn,996539.7155,175189.5259,-73.955713,40.647523,314,11226,794,1011,BK95,28468,ASH GREEN,FRAXINUS PENNSYLVANICA,(40.647523 -73.955713)
384617,86-002 51 AV,86-002,51 AV,11373,404,Across,PLAC,18,Good,None,Good,None,Queens,1018225.082,208395.8183,-73.877399,40.73861,404,11373,473,3000,QN29,75117,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.73861 -73.877399)
467538,40 BEDELL ST,40,BEDELL ST,10309,503,Across,PYCA,2,Excellent,Yes,Good,Stakes / Wires,Staten Island,924772.036,129237.4255,-74.213931,40.521203,503,10309,198,1000,SI01,944,PEAR CALLERY,PYRUS CALLERYANA,(40.521203 -74.213931)
142641,195 Avenue W,195,Avenue W,11223,215,Adjacent,TICO,4,Good,None,Good,None,Brooklyn,990904.5632,154980.2768,-73.976039,40.592059,315,11223,386,2007,BK26,25016,LINDEN LITTLE LEAF,TILIA CORDATA,(40.592059 -73.976039)
4431,250 E 78 ST,250,E 78 ST,10075,108,Front,PLAC,13,Excellent,None,Good,None,Manhattan,996256.5238,220947.6632,-73.956652,40.773118,108,10075,134,1000,MN31,37549,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.773118 -73.956652)
421489,50-025 184 ST,50-025,184 ST,11365,411,Front,ACSA1,26,Good,Yes,Good,None,Queens,1041773.067,210439.1078,-73.792408,40.744096,411,11365,1417,4002,QN48,117210,MAPLE SILVER,ACER SACCHARINUM,(40.744096 -73.792408)
351770,138-050 NORTHERN BLVD,138-050,NORTHERN BLVD,11354,407,Assigned,CULE,23,Good,None,NA,None,Queens,1032168.878,217723.9648,-73.827016,40.764149,407,11354,865,1000,QN22,179246,CYPRESS LEYLAND,CUPRESSOCYPARIS LEYLANDII,(40.764149 -73.827016)
490070,5702 AMBOY RD,5702,AMBOY RD,10309,503,Front,PICH,5,Excellent,None,Good,None,Staten Island,928993.4891,131869.2105,-74.198769,40.528454,503,10309,198,3003,SI01,2096,CHINESE PISTACHE,PISTACIA CHINENSIS,(40.528454 -74.198769)
78954,700 BRYANT AV,700,BRYANT AV,10474,102,Assigned,SOJA,5,Good,Yes,Good,None,Bronx,1015924.495,236106.4951,-73.885571,40.814677,202,10474,117,1002,BX27,77715,JAPANESE PAGODA TREE,SOPHORA JAPONICA,(40.814677 -73.885571)
123467,324 Avenue F,324,Avenue F,11218,214,Front,ACPL,3,Good,None,Good,None,Brooklyn,991112.1838,170046.3482,-73.975277,40.633412,314,11218,484,3002,BK41,27806,MAPLE NORWAY,ACER PLATANOIDES,(40.633412 -73.975277)
80877,760 SOUND VIEW AV,760,SOUND VIEW AV,10473,109,Across,GIBI,10,Good,Yes,Good,None,Bronx,1021676.652,238089.9064,-73.864779,40.820098,209,10473,38,1003,BX09,122275,GINKGO,GINKGO BILOBA,(40.820098 -73.864779)
475067,254 RIDGEWOOD AV,254,RIDGEWOOD AV,10312,503,Across,ACRU,3,Good,None,Good,None,Staten Island,938562.8321,140991.2717,-74.164408,40.553546,503,10312,14607,1013,SI54,4437,MAPLE RED,ACER RUBRUM,(40.553546 -74.164408)
324912,73-030 192 ST,73-030,192 ST,11366,408,Front,TICO,2,Excellent,None,Good,Stakes / Wires,Queens,1045191.944,206538.3714,-73.780106,40.733367,408,11366,1333,2001,QN41,96608,LINDEN LITTLE LEAF,TILIA CORDATA,(40.733367 -73.780106)
350639,130-028 230 ST,130-028,230 ST,11413,413,Front,ACPL,9,Good,None,Good,None,Queens,1056990.888,187518.8547,-73.737738,40.681074,413,11413,620,1005,QN66,63853,MAPLE NORWAY,ACER PLATANOIDES,(40.681074 -73.737738)
53437,2843 DUDLEY AV,2843,DUDLEY AV,10461,110,Side,PYCA,2,Good,Yes,Good,Stakes / Wires,Bronx,1029997.4,245332.9092,-73.834667,40.839939,210,10461,264,3006,BX52,87385,PEAR CALLERY,PYRUS CALLERYANA,(40.839939 -73.834667)
192314,6011 20 AV,6011,20 AV,11204,212,Front,QUPA,6,Good,None,Good,None,Brooklyn,988982.8584,164909.8448,-73.982952,40.619315,312,11204,246,3002,BK88,20493,OAK PIN,QUERCUS PALUSTRIS,(40.619315 -73.982952)
175291,573 17 ST,573,17 ST,11218,207,Adjacent,TICO,3,Good,None,Good,None,Brooklyn,989893.2894,178527.9258,-73.979661,40.656693,307,11218,171,4001,BK40,21527,LINDEN LITTLE LEAF,TILIA CORDATA,(40.656693 -73.979661)
449941,20 ELDRIGE AV,20,ELDRIGE AV,10302,501,Front,QURU,26,Good,None,Good,None,Staten Island,946586.3069,166800.0272,-74.135679,40.624424,501,10302,201,2001,SI07,9299,OAK NORTHERN RED,QUERCUS RUBRA,(40.624424 -74.135679)
14141,155 RIVERSIDE DRIVE,155,RIVERSIDE DRIVE,10024,107,Front,ZESE,14,Excellent,None,Good,None,Manhattan,989903.0132,227456.713,-73.979585,40.79099,107,10024,175,2000,MN12,34568,ZELKOVA JAPANESE,ZELKOVA SERRATA,(40.79099 -73.979585)
154993,1660 E 48 ST,1660,E 48 ST,11234,218,Front,PI2,10,Good,Yes,Good,None,Brooklyn,1003974.232,165189.3683,-73.928951,40.620061,318,11234,674,1001,BK58,41005,PINE OTHER,PINUS SPECIES,(40.620061 -73.928951)
138404,10501 E 105 ST,10501,E 105 ST,11236,218,Across,QUPA,3,Good,None,Good,None,Brooklyn,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,OAK PIN,QUERCUS PALUSTRIS,(1 1)
341805,32-010 84 ST,32-010,84 ST,11370,403,Front,ACPS,29,Good,None,Raised,None,Queens,1016427.42,215324.9245,-73.883853,40.757635,403,11370,327,2000,QN28,130565,MAPLE SYCAMORE,ACER PSEUDOPLATANUS,(40.757635 -73.883853)
116800,2435 HARING ST,2435,HARING ST,11235,215,Adjacent,QUPA,13,Good,None,Good,None,Brooklyn,1001062.047,155336.8737,-73.939465,40.593024,315,11235,596,1001,BK17,39830,OAK PIN,QUERCUS PALUSTRIS,(40.593024 -73.939465)
219151,2401 24 AV,2401,24 AV,11369,403,Side,ACPS,10,Good,None,Good,None,Queens,1035745.435,222465.7952,-73.814069,40.777143,401,11102,97,3000,QN72,68761,MAPLE SYCAMORE,ACER PSEUDOPLATANUS,(40.777143 -73.814069)
59427,30 KINGSBRIDGE RD W,30,KINGSBRIDGE RD W,10463,107,Front,ULAM,10,Good,None,Good,None,Bronx,1012294.805,255390.795,-73.898603,40.867619,207,10468,265,1002,BX30,79929,ELM AMERICAN,ULMUS AMERICANA,(40.867619 -73.898603)
263938,161-046 92 ST,161-046,92 ST,11414,410,Front,ZESE,2,Good,None,Good,Stakes / Wires,Queens,1028688.512,177916.2825,-73.839843,40.654904,410,11414,892,5015,QN57,50514,ZELKOVA JAPANESE,ZELKOVA SERRATA,(40.654904 -73.839843)
259440,131-011 KEW GARDENS RD,131-011,KEW GARDENS RD,11418,409,Front,PLAC,15,Excellent,None,Good,None,Queens,1033666.205,196159.855,-73.821769,40.704952,409,11418,216,2004,QN60,56374,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.704952 -73.821769)
181493,7808 5 AV,7808,5 AV,11209,210,Front,ACPS,12,Excellent,Yes,Good,None,Brooklyn,977703.2479,167773.8523,-74.023585,40.627175,310,11209,136,3000,BK31,17180,MAPLE SYCAMORE,ACER PSEUDOPLATANUS,(40.627175 -74.023585)
266715,116-015 METRO AV,116-015,METRO AV,11418,409,Front,GLTR,4,Good,None,Good,None,Queens,1,1,1,1,409,11418,775,2004,QN60,53401,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(1 1)
230143,85-047 68 AV,85-047,68 AV,11374,406,Side,PYCA,0,Good,None,Good,None,Queens,1023393.124,200153.688,-73.858798,40.715966,406,11374,703,2001,QN18,128962,PEAR CALLERY,PYRUS CALLERYANA,(40.715966 -73.858798)
345086,211-002 75 AV,211-002,75 AV,11364,411,Front,PLAC,22,Good,None,Good,None,Queens,1,1,1,1,411,11364,129103,2001,QN42,217900,LONDON PLANETREE,PLATANUS ACERIFOLIA,(1 1)
277440,61-026 230 ST,61-026,230 ST,11364,411,Front,ACPL,18,Good,Yes,Good,None,Queens,1054008.969,212815.0633,-73.748226,40.75053,411,11364,1377,3004,QN42,101375,MAPLE NORWAY,ACER PLATANOIDES,(40.75053 -73.748226)
225851,100-018 QUEENS BLVD,100-018,QUEENS BLVD,11375,406,Median,QUPA,5,Good,None,NA,None,Queens,1024752.061,204188.6152,-73.853872,40.727035,406,11375,71306,3000,QN17,82126,OAK PIN,QUERCUS PALUSTRIS,(40.727035 -73.853872)
474830,95 SHIEL AV,95,SHIEL AV,10309,503,Side,LIST,3,Excellent,Yes,Good,None,Staten Island,924242.9274,137908.0795,-74.215911,40.544998,503,10309,20801,3002,SI32,1594,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,(40.544998 -74.215911)
360665,137-002 BELKNAP ST,137-002,BELKNAP ST,11413,412,Assigned,UNKSTUM,2,Stump,None,NA,None,Queens,1051393.192,185619.3706,-73.757938,40.675904,412,11413,328,1003,QN66,62975,UNKNOWN STUMP,UNKNOWN STUMP,(40.675904 -73.757938)
472215,3687 HYLAN BLVD,3687,HYLAN BLVD,10308,503,Front,ACPL,4,Good,Yes,Good,Stakes / Wires,Staten Island,945717.6523,139132.6106,-74.13865,40.548479,503,10308,13203,2009,SI54,6338,MAPLE NORWAY,ACER PLATANOIDES,(40.548479 -74.13865)
363035,148-043 WELLER LA,148-043,WELLER LA,11422,413,Across,ACPL,10,Good,None,Good,None,Queens,1057960.248,177576.2653,-73.734351,40.653776,413,11422,664,5007,QN05,62596,MAPLE NORWAY,ACER PLATANOIDES,(40.653776 -73.734351)
462700,53 LADD AV,53,LADD AV,10312,503,Front,LIST,4,Good,None,Good,None,Staten Island,935804.4814,143870.4291,-74.174354,40.561435,503,10312,17008,1000,SI48,4324,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,(40.561435 -74.174354)
50395,2120 ARTHUR AV,2120,ARTHUR AV,10457,106,Across,TICO,4,Unknown,None,Good,None,Bronx,1014360.892,249036.274,-73.891161,40.850171,206,10457,373,4000,BX17,78835,LINDEN LITTLE LEAF,TILIA CORDATA,(40.850171 -73.891161)
246175,169-018 67 AV,169-018,67 AV,11365,408,Side,ACPL,22,Good,Yes,Good,None,Queens,1039658.37,207029.8717,-73.800068,40.734752,408,11365,1223,3004,QN38,90954,MAPLE NORWAY,ACER PLATANOIDES,(40.734752 -73.800068)
169281,4821 TILDEN AV,4821,TILDEN AV,11203,217,Across,SOJA,6,Good,Yes,Good,None,Brooklyn,1003192.136,175394.4706,-73.931739,40.648074,317,11203,860,1002,BK91,42065,JAPANESE PAGODA TREE,SOPHORA JAPONICA,(40.648074 -73.931739)
431749,52-031 39 RD,52-031,39 RD,11377,402,Across,ACPL,6,Good,None,Good,None,Queens,1008825.996,211775.7427,-73.911304,40.747918,402,11377,251,1000,QN63,68065,MAPLE NORWAY,ACER PLATANOIDES,(40.747918 -73.911304)
85051,1822 GLEASON AV,1822,GLEASON AV,10472,109,Front,ACPL,4,Good,None,Good,None,Bronx,1021645.404,241723.6429,-73.864872,40.830072,209,10472,70,1001,BX55,85933,MAPLE NORWAY,ACER PLATANOIDES,(40.830072 -73.864872)
293406,144-031 41 AV,144-031,41 AV,11355,407,Front,TICO,5,Excellent,None,Good,Stakes / Wires,Queens,1033984.283,216517.2661,-73.820472,40.760826,407,11355,863,3000,QN51,91418,LINDEN LITTLE LEAF,TILIA CORDATA,(40.760826 -73.820472)
246306,97-026 92 ST,97-026,92 ST,11416,409,Front,ACPL,9,Good,None,Good,None,Queens,1026088.844,188792.2334,-73.849145,40.684769,409,11416,38,2001,QN53,51643,MAPLE NORWAY,ACER PLATANOIDES,(40.684769 -73.849145)
499511,25 HILLTOP TER,25,HILLTOP TER,10304,502,Front,PYCA,2,Excellent,Yes,Good,None,Staten Island,954112.193,154703.6385,-74.108514,40.591251,502,10304,181,3002,SI24,11524,PEAR CALLERY,PYRUS CALLERYANA,(40.591251 -74.108514)
487973,48 CLEVELAND AV,48,CLEVELAND AV,10308,503,Side,PYCA,2,Good,Yes,Good,Stakes / Wires,Staten Island,965120.4636,158937.5301,-74.068889,40.602902,0,0,Unknown,Unknown,Unknown,0,PEAR CALLERY,PYRUS CALLERYANA,(40.602902 -74.068889)
430476,41-046 50 ST,41-046,50 ST,11377,402,Front,ACPL,4,Good,None,Good,None,Queens,1007952.767,210841.2826,-73.914459,40.745355,402,11377,25301,4000,QN31,67949,MAPLE NORWAY,ACER PLATANOIDES,(40.745355 -73.914459)
111732,1095 BERGEN ST,1095,BERGEN ST,11216,208,Adjacent,STUMP,0,Stump,None,Good,None,Brooklyn,998222.3116,185594.4236,-73.949628,40.67608,308,11216,315,2000,BK61,29761,STUMP,STUMP,(40.67608 -73.949628)
108477,454 PULASKI ST,454,PULASKI ST,11221,203,Front,ZESE,4,Good,None,Good,None,Brooklyn,1002895.571,192221.378,-73.932761,40.69426,303,11221,289,4000,BK35,128549,ZELKOVA JAPANESE,ZELKOVA SERRATA,(40.69426 -73.932761)
264946,87-029 135 ST,87-029,135 ST,11418,409,Front,PLAC,35,Excellent,None,Good,None,Queens,1034170.091,196066.4761,-73.819953,40.704693,409,11418,216,3002,QN60,231955,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.704693 -73.819953)
356861,184-019 69 AV,184-019,69 AV,11365,408,Side,ACPL,14,Good,None,Good,None,Queens,1043161.209,206886.2199,-73.78743,40.734335,408,11365,1347,1005,QN41,96352,MAPLE NORWAY,ACER PLATANOIDES,(40.734335 -73.78743)
450132,214 ST JOHN AV,214,ST JOHN AV,10314,501,Front,GIBI,5,Good,None,Good,None,Staten Island,946826.1063,164596.2392,-74.134802,40.618376,501,10314,197,2001,SI07,9261,GINKGO,GINKGO BILOBA,(40.618376 -74.134802)
207942,2929 W 30 ST,2929,W 30 ST,11224,213,Adjacent,PLAC,9,Poor,None,Good,None,Brooklyn,985277.8921,148615.6342,-73.9963,40.574591,313,11224,342,2000,BK21,105788,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.574591 -73.9963)
232928,84-079 63 AV,84-079,63 AV,11374,405,Median,TICO,4,Good,None,Good,None,Queens,1020382.639,203176.851,-73.869642,40.724276,405,11379,679,2002,QN21,176851,LINDEN LITTLE LEAF,TILIA CORDATA,(40.724276 -73.869642)
498505,200 PETER AV,200,PETER AV,10306,503,Assigned,PLAC,15,Excellent,Yes,Good,None,Staten Island,951342.8212,144521.5719,-74.118435,40.563293,503,10306,13201,2015,SI25,160235,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.563293 -74.118435)
94360,4110 EDSON AV,4110,EDSON AV,10466,112,Front,QURU,23,Unknown,Yes,Raised,None,Bronx,1027200.464,264658.7109,-73.844651,40.892996,212,10466,428,2000,BX62,89578,OAK NORTHERN RED,QUERCUS RUBRA,(40.892996 -73.844651)
340207,35-016 80 ST,35-016,80 ST,11372,403,Front,PYCA,13,Good,None,Good,None,Queens,1015703.177,212993.3793,-73.886478,40.751238,403,11372,285,3000,QN28,76228,PEAR CALLERY,PYRUS CALLERYANA,(40.751238 -73.886478)
106883,1601 8 AV,1601,8 AV,11215,207,Side,ACSA2,3,Good,None,Good,None,Brooklyn,989038.9001,180290.7001,-73.982739,40.661532,307,11215,169,2001,BK40,22833,MAPLE SUGAR,ACER SACCHARUM,(40.661532 -73.982739)
306345,201-019 104 AV,201-019,104 AV,11412,412,Front,ACRU,3,Good,None,Good,Stakes / Wires,Queens,1051438.983,197701.285,-73.757653,40.709066,412,11412,50202,1011,QN07,64480,MAPLE RED,ACER RUBRUM,(40.709066 -73.757653)
319113,87-011 CLOVERHILL RD,87-011,CLOVERHILL RD,11423,408,Side,ACSA2,17,Excellent,None,Raised,None,Queens,1048132.47,201090.3624,-73.769547,40.718393,408,11423,478,2007,QN06,96824,MAPLE SUGAR,ACER SACCHARUM,(40.718393 -73.769547)
392090,141-011 123 AV,141-011,123 AV,11436,412,Front,ACPL,25,Poor,None,Raised,None,Queens,1039775.562,185184.9867,-73.799825,40.674793,412,11436,182,1003,QN76,55763,MAPLE NORWAY,ACER PLATANOIDES,(40.674793 -73.799825)
490622,338 DELMAR AV,338,DELMAR AV,10312,503,Front,PLAC,14,Good,None,Good,None,Staten Island,931681.0435,135448.1097,-74.189129,40.538293,503,10312,17009,2017,SI48,2843,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.538293 -74.189129)
206290,119 89 ST,119,89 ST,11209,210,Front,ACSA2,6,Good,None,Good,None,Brooklyn,974044.1427,166077.1126,-74.036764,40.622514,310,11209,50,2003,BK31,126723,MAPLE SUGAR,ACER SACCHARUM,(40.622514 -74.036764)
482839,369 HAWTHORNE AV,369,HAWTHORNE AV,10314,502,Front,ACSA2,3,Good,None,Good,None,Staten Island,942763.9041,160741.1881,-74.149411,40.607777,502,10314,27301,1005,SI05,8521,MAPLE SUGAR,ACER SACCHARUM,(40.607777 -74.149411)
364750,44-008 KISSENA BLVD,44-008,KISSENA BLVD,11355,407,Adjacent,UNKDEAD,4,Dead,None,Good,None,Queens,1033426.137,213897.4556,-73.822506,40.753639,407,11355,79701,3000,QN22,91383,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES,(40.753639 -73.822506)
381965,25-020 23 AV,25-020,23 AV,11105,401,Side,GLTR,30,Good,Yes,Good,None,Queens,1007387.447,222334.3202,-73.91646,40.776902,401,11105,97,3001,QN72,68867,HONEYLOCUST,GLEDITSIA TRIACANTHOS,(40.776902 -73.91646)
65666,1240 PAWNEE PL,1240,PAWNEE PL,10461,111,Front,ACSA2,17,Poor,None,Good,None,Bronx,1025815.318,250721.7271,-73.849748,40.85475,211,10461,288,1002,BX49,131346,MAPLE SUGAR,ACER SACCHARUM,(40.85475 -73.849748)
157564,69 SKILLMAN AV,69,SKILLMAN AV,11211,201,Front,PLAC,15,Good,None,Good,None,Brooklyn,998437.1727,199969.4247,-73.948823,40.715535,301,11211,501,3012,BK90,31277,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.715535 -73.948823)
448140,564 BEMENT AV,564,BEMENT AV,10310,501,Front,ACSA1,35,Good,Yes,Raised,None,Staten Island,953429.105,168127.8901,-74.111034,40.628095,501,10310,121,2004,SI35,12783,MAPLE SILVER,ACER SACCHARINUM,(40.628095 -74.111034)
4282,133 E 80 ST,133,E 80 ST,10028,108,Front,GIBI,4,Good,None,Good,None,Manhattan,995678.3681,221918.8321,-73.958737,40.775785,108,10075,140,5001,MN40,166028,GINKGO,GINKGO BILOBA,(40.775785 -73.958737)
502565,385 ISABELLA AV,385,ISABELLA AV,10306,503,Front,ACSA1,15,Good,Yes,Good,None,Staten Island,952058.0001,143068.5,-74.115854,40.559307,503,10306,12806,1010,SI25,10455,MAPLE SILVER,ACER SACCHARINUM,(40.559307 -74.115854)
78674,1005 JEROME AV,1005,JEROME AV,10452,104,Assigned,ACPS,22,Good,Secondary,Good,None,Bronx,1004757,242415,-73.925896,40.832025,204,10452,189,2001,BX26,71412,MAPLE SYCAMORE,ACER PSEUDOPLATANUS,(40.832025 -73.925896)
309185,106-038 78 ST,106-038,78 ST,11417,410,Side,ACPL,8,Good,Yes,Good,None,Queens,1023336.657,186161.235,-73.859083,40.67756,410,11417,4401,1012,QN56,51173,MAPLE NORWAY,ACER PLATANOIDES,(40.67756 -73.859083)
71488,54-056 FEATHERBED LA,54-056,FEATHERBED LA,10452,105,Side,ACRU,15,Good,None,NA,None,Bronx,1007362.199,247343.7323,-73.916465,40.845546,205,10452,217,1003,BX36,184684,MAPLE RED,ACER RUBRUM,(40.845546 -73.916465)
218442,37-024 DITMAS BLVD,37-024,DITMAS BLVD,11105,401,Front,GIBI,13,Good,None,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,GINKGO,GINKGO BILOBA,(1 1)
225670,61-046 164 ST,61-046,164 ST,11365,408,Front,ULAM,11,Good,Yes,Good,None,Queens,1038373.192,208021.614,-73.804697,40.737482,408,11365,122701,1002,QN38,90830,ELM AMERICAN,ULMUS AMERICANA,(40.737482 -73.804697)
195955,149 CLINTON AV,149,CLINTON AV,11205,202,Front,PYCA,3,Good,None,Good,None,Brooklyn,992881.3357,191914.6966,-73.968875,40.693434,302,11205,191,3008,BK69,30198,PEAR CALLERY,PYRUS CALLERYANA,(40.693434 -73.968875)
338311,94-024 214 PL,94-024,214 PL,11428,413,Front,ACSA1,21,Good,None,Good,None,Queens,1055359.395,200830.2338,-73.743479,40.717624,413,11428,542,3003,QN34,181750,MAPLE SILVER,ACER SACCHARINUM,(40.717624 -73.743479)
307469,46-025 244 ST,46-025,244 ST,11362,411,Front,LITU,8,Good,Yes,Good,None,Queens,1055830.624,217742.297,-73.741599,40.764039,411,11362,150701,2006,QN45,101642,TULIP TREE,LIRIODENDRON TULIPIFERA,(40.764039 -73.741599)
364547,29-015 162 ST,29-015,162 ST,11358,407,Front,ACPL,6,Unknown,Yes,Good,None,Queens,1038944.087,220209.555,-73.802538,40.770931,407,11358,1147,1003,QN51,93158,MAPLE NORWAY,ACER PLATANOIDES,(40.770931 -73.802538)
389650,33-033 164 ST,33-033,164 ST,11358,407,Front,CR,13,Good,None,Good,None,Queens,1039318.774,218768.7209,-73.801197,40.766974,407,11358,1147,2010,QN51,92142,HAWTHORN OTHER,CRATAEGUS SPECIES,(40.766974 -73.801197)
304912,17-023 GROVE ST,17-023,GROVE ST,11385,405,Front,FRPE,9,Good,Yes,Good,None,Queens,1,1,1,1,0,0,Unknown,Unknown,Unknown,0,ASH GREEN,FRAXINUS PENNSYLVANICA,(1 1)
387662,86-008 56 AV,86-008,56 AV,11373,404,Front,PLAC,15,Good,Yes,Good,None,Queens,1018351.642,206353.6016,-73.876953,40.733004,404,11373,475,2005,QN29,75085,LONDON PLANETREE,PLATANUS ACERIFOLIA,(40.733004 -73.876953)
509298,283 RARITAN AV,283,RARITAN AV,10305,502,Across,TICO,3,Excellent,None,Good,Stakes / Wires,Staten Island,958996.389,154392.6376,-74.090926,40.590412,502,10305,9602,1006,SI36,160360,LINDEN LITTLE LEAF,TILIA CORDATA,(40.590412 -74.090926)
